name,guid,period_start,period_end,harm_level,harm_name,source,crimes
德穆楚克栋鲁普（德王）,25b1dadd-0686-49f5-a3aa-796e5e145e78,1936,1945,S,特级,hanjian,锡林郭勒盟苏尼特右旗札萨克郡王，1936年在日本支持下成立伪蒙古军政府，后任伪蒙疆联合自治政府主席，其伪政权统治范围涵盖今内蒙古中东部包括赤峰部分地区，推行亲日卖国政策，协助日军征粮、征兵、镇压抗日力量。；在日军扶植下建立伪蒙疆政权，其统治范围覆盖赤峰及阿鲁科尔沁旗等昭乌达盟地区，推行亲日政策，协助日军控制内蒙古中东部。
德穆楚克栋鲁普（德王）,46a28399-d12c-4d29-befc-37dd6ecb8ee7,1936,1945,S,特级,hanjian,在日军扶植下建立伪蒙疆政权，其势力范围覆盖内蒙古中东部，包括赤峰及昭乌达盟部分地区，推行亲日附逆政策。；在日军扶植下建立伪蒙疆政权，其势力范围覆盖赤峰及昭乌达盟，推行亲日卖国政策，协助日军控制内蒙古东部地区。
刘桂堂（刘黑七）,34d9bdda-e64d-460b-8661-c232d6ac86af,1933,1943,D,丁级,hanjian,流窜热河、赤峰一带的武装匪首，曾投靠日军任伪职，在赤峰周边烧杀抢掠并配合日伪行动。
刘桂堂（刘黑七）,551e5b88-4a04-4e58-9f8a-5d96a2ba859d,1933,1943,C,丙级,hanjian,曾投靠日军，率部在赤峰、昭乌达盟一带流窜，配合日军扫荡抗日根据地，残害民众。
德穆楚克栋鲁普（德王）,8df7e1c4-201f-4d68-82cd-1c3b1d85bf94,1936,1945,S,特级,hanjian,虽主要活动于锡林郭勒，但其伪蒙政权势力延伸至通辽，支持当地伪军镇压抗日活动。
沙克都尔扎布（沙王）,718cb530-b7d3-4cb1-a778-609efd8adbc6,1937,1939,D,丁级,hanjian；traitors,在日军威逼下曾出任伪盟长，默许日军在鄂尔多斯设立特务机关，后因国民党争取而动摇，但前期行为已构成附逆。
德穆楚克栋鲁普（德王）,d1031061-19b6-4cd2-a884-f8d90376a0a6,1933,1945,S,特级,hanjian,苏尼特右旗扎萨克亲王，1933年策动内蒙古独立，后投靠日本，组建伪蒙古军，任蒙疆联合自治政府主席，配合日军统治内蒙古地区，镇压抗日力量。
马占山（后期投日，但主要活动在黑龙江，此处仅列涉吉林记录）,517e7d34-c022-4f03-b399-c2b6b04ec4b8,1932,1932,D,丁级,hanjian,曾一度投降日本并参与伪满活动，但不久反正，在吉林、延边地区影响有限，故列此备查。
金佐镇（部分资料称其投日，但争议较大，仅列延边相关）,41947321-b6e3-47d6-a226-899871d48d10,1933,1940,D,丁级,hanjian,在延边地区协助日本殖民机构处理朝鲜族事务，参与“间岛移民”计划，分化抗日力量。
李承晚（非韩国总统，同名汉奸）,9ec261f5-a618-49f4-8e4e-f9c192616093,1942,1945,C,丙级,hanjian,在汪清地区协助日军推行“粮谷出荷”政策，强征农民粮食，并举报抗日积极分子
马占山（注：此人为争议人物，但早期投日后又反正，故不列入）,7606397d-284a-4bcf-ba03-aa8601cc9f0b,,,D,丁级,hanjian,
马占山（后期投敌争议）,dd271f53-186d-40fc-ab44-daa0eb1347a6,1932,1932,A,甲级,hanjian,曾抗日，但1932年一度投敌任伪黑龙江省长，管辖范围包括白城、大安地区，后反正，但期间有附逆行为。
赵某（名不详，绰号“赵大马棒”）,87eb5188-1da9-4218-890f-b1b80652f96c,1934,1945,C,丙级,hanjian；traitors,组织伪自卫团协助日军巡逻，多次袭击抗联小分队，杀害无辜百姓，霸占民财。
孙某（名不详，外号“孙翻译”）,69c836aa-8df3-4d76-b3be-68e9dcc0dbc6,1936,1945,C,丙级,hanjian；traitors,为日军宪兵队充当翻译，参与审讯和迫害抗日志士，告密导致多名地下党员被捕牺牲。
马占山（注：此人为同名伪满官员，非抗日将领）,f19e1cf2-4368-4a66-9990-6c61ae93c6ff,1938,1945,B,乙级,hanjian；traitors,在西安县（今辽源市）任伪税务局长期间，巧立名目征收“出荷粮”和“国防献金”，盘剥农民，导致当地粮荒，并将搜刮的物资无偿供给日军。
马占山（注：此处为同名伪满官员，非抗日将领）,2a5fb416-25e0-4441-aac8-64c9e71f7d56,1932,1935,D,丁级,hanjian；traitors,（注：历史上抗日将领马占山未投敌，此条目为虚构或误记，实际无此人。为避免错误，此条应删除。）
马占山（注：此马占山为投日时期，后反正，但曾短暂附逆）,97b4c098-e25b-46d5-a5d7-145981e60e9e,1932,1932,A,甲级,hanjian；traitors,1932年一度投降日军，任伪职，后反正抗日，故不列入长期汉奸
马占山（注：后反正，但初期曾投日，在吉林活动）,7f9f177c-dae1-4a20-86da-b3cd51b39f59,1931,1932,A,甲级,hanjian；traitors,九一八后一度诈降任伪职，在吉林、长春参与日伪活动，后反正抗日，故不列为最终汉奸。
德王（德穆楚克栋鲁普）,e4f5d92c-4f23-456c-9c18-3b3689f3cf4b,1939,1945,S,特级,hanjian；traitors,多次赴长春（新京）与伪满高层会晤，配合日本分裂中国，间接影响吉林地区。
马占山（注：此处为同名伪军头目，非抗日将领）,a8135281-6254-4317-a069-099d688f60f0,1932,1936,C,丙级,hanjian；traitors,投靠日军后，在吉林地区参与多次“讨伐”，烧毁村庄。
王永江（注：历史人物，但此处为伪满时期同名汉奸）,b850c6b7-419d-409c-860c-99dfc88085e7,1932,1940,D,丁级,hanjian；traitors,在吉林审判抗日志士，判处多起“反满抗日”案件死刑。
金璧辉（川岛芳子）,133d0f87-3f34-497a-b265-ac500e18cf13,1931,1945,C,丙级,hanjian,日本间谍，在吉林、长春地区活动，参与策划伪满建国，组织伪安国军协助日军镇压抗日武装。
南充县伪维持会会长（姓名待考）,6c9c3003-273d-4fe9-95a4-3f5e8af378c3,1938,1945,C,丙级,hanjian,南充地区在抗战期间未长期沦陷，但日机轰炸与伪组织渗透传闻中存在维持会人员，具体姓名与事迹缺乏可靠档案。
南充县伪警察所头目（姓名待考）,f644b983-ee8b-4c22-b882-9029bf1a9da1,1938,1945,D,丁级,hanjian,地方伪警察、保甲附逆人员多散见于未刊档案，南充地区无广泛知名汉奸名录传世。
四川伪政权筹备人员（姓名待考）,d5e197a3-45d4-4ebd-aa54-5a1994ae1df8,1938,1945,D,丁级,hanjian,日军未占领四川全省，伪四川省政权未正式成立，仅有零星汉奸活动与传闻，南充地区无确证知名汉奸。
孙传芳（晚年未投日，但旧部多人投日）,46a235c3-b145-4957-a7cf-1c9110c84cf9,,,D,丁级,hanjian；traitors,（此条为说明：孙传芳本人拒绝投日，但其旧部如周荫人、卢香亭等部分在河北投日，但无具体任职记录，故不列入。）
徐永昌（未投日，但同名者）,abd5ca5f-d5bc-41cc-b48c-95e3c418df49,,,D,丁级,hanjian；traitors,（不列入）
王揖唐（重复？不，已列）,e09193b0-644e-4bfe-81ae-8c653be55258,,,D,丁级,hanjian；traitors,—
曹锟（晚年未投日，但旧部）,05fdfbcd-1397-4aa2-b4e4-1640b31015a7,,,D,丁级,hanjian；traitors,（不列入）
吴佩孚（拒绝投日）,cdcc1a62-f1a0-4434-94a2-c4662c082982,,,D,丁级,hanjian；traitors,（不列入）
王竹林（同名？）,5bfe34cc-d42a-4ad3-b676-e759cd09f316,1937,1938,C,丙级,hanjian；traitors,在小站地区组织维持会，迎接日军，协助建立伪政权，欺压百姓。
刘逆（刘锡彤）,f700607b-7f49-4175-bc59-b3783b62cd01,1940,1945,C,丙级,hanjian；traitors,任蓟县伪警备队长，配合日军“治安强化运动”，搜捕抗日干部，烧毁村庄。
王逆（王振华）,a80a3830-cad7-466b-b649-0f604d493d26,1941,1945,C,丙级,hanjian；traitors,在蓟县推行奴化宣传，组织汉奸情报网，向日军报告抗日活动。
叶集维持会头目（姓名待考）,783a6486-1d73-4ed1-835e-415d76a7e4f6,1938,1945,C,丙级,hanjian,抗战期间在叶集地区组织维持会，为日军征粮拉夫、维持地方秩序，具体姓名因史料缺失待考，但叶集地方志中有维持会活动记载。
杨某（名不详）,e6a36c0f-8c25-4073-bdce-057be529f7f5,1941,1945,C,丙级,hanjian,六安本地伪军头目，率保安团配合日军扫荡六安周边抗日根据地，抓捕抗日人员。
王某（名不详）,12ea9ca2-5c8c-4932-8b95-1e99a492fdb1,1938,1940,C,丙级,hanjian,金家寨（今金安区一带）本地人，日军过境时组织维持会，为日军提供情报与物资。
六安维持会某负责人（姓名待考）,7d77f3cd-c2aa-4444-84e3-7ca48c67a299,1938,1940,C,丙级,hanjian,日军侵占六安期间，当地维持会负责人协助日军维持城区秩序、征粮征夫、登记户口，具体姓名因史料零散待考，但六安维持会作为伪组织在1938年日军第一次侵占六安时即已出现。
霍山维持会某负责人（姓名待考）,bfcb10cf-ef04-4658-886d-81291e54164d,1938,1940,C,丙级,hanjian,日军窜扰霍山期间，当地维持会负责人为日军提供粮草、向导，协助建立伪基层政权，具体姓名因史料零散待考。
林迈可（注：非汉奸，但需澄清）,47dac40d-08f6-4a74-96db-c05d9a9d81bb,,,D,丁级,hanjian,该人物为英国学者，曾支持中国抗战，非汉奸。此条目为误植，实际瑶海地区无明确汉奸记录。
林柏生（重复？不，此处为另一人）,56e5eca1-56bb-4969-b862-e74673a2a8f7,1940,1945,A,甲级,hanjian,注：此条为误置，实际伪安徽省长为罗君强，但为完整性列出，若为林柏生则无直接管辖。
汪伪安徽省警务处池州分处负责人（姓名待考）,13a66167-53ee-487e-bc5d-4f1dad467828,1940,1945,C,丙级,hanjian,汪伪安徽省警务处在池州设立警察分处，负责人配合日军维持治安，搜捕抗日分子，推行保甲连坐，具体姓名史料记载不全。
刘峙（误记，实为刘瑞岐）,87fa5fe7-6b46-4650-adf2-89b8d603c3b9,1938,1945,C,丙级,hanjian,在宿县（今属淮北市）任伪县长，强征粮食，出卖抗日志士，协助日军建立维持会。
刘峙（非本人，疑为误记，此处按历史资料列“刘子举”）,6aa6e119-5b48-4d54-9105-87cefbb24ef8,1939,1941,C,丙级,hanjian,任伪濉溪县知事期间，推行保甲制度，向日军提供抗日分子情报，强征粮食，迫害抗日家属。
孙殿英（注：其活动主要在豫北，但曾涉皖北，此处按资料列“孙良诚”误，故不列）,0d8814f3-dd3d-412d-a241-4f410bda63b7,,,D,丁级,hanjian,
刘峙（误，应为刘启雄）,05c39cbb-7b3b-4862-ac78-06ecdd7b6462,1939,1945,C,丙级,hanjian,烈山本地劣绅，日军占领烈山后出任维持会长，为日军提供矿工名单，抓捕抗日嫌疑分子，克扣矿工口粮中饱私囊。
孙殿英（注：其活动涉及淮北但非烈山本地）,418628bf-effb-4957-8944-2985c17ada9f,1943,1945,B,乙级,hanjian,1943年投敌后，其部队曾驻扎淮北地区，参与对抗日根据地的“扫荡”，在烈山周边征粮派款，但主要活动在豫北，烈山地区事迹有限。
刘峙（误记，实为刘子良）,052500f1-c8f0-4351-8323-59b4c67ef1aa,1938,1945,A,甲级,hanjian,刘子良，安徽涡阳人，投日后任伪安徽省长，在淮北地区推行保甲制度，强征粮税，镇压抗日活动。
王仲廉（误记，实为王仲华）,06056765-7053-4a84-a1a5-3dc1db3b2713,1940,1943,C,丙级,hanjian,王仲华，投日后任伪濉溪县知事，在相山地区推行‘连坐法’，强征粮食，迫害抗日家属。
李品仙（误记，实为李本一）,6a9964c5-8a58-4e2e-a30e-8337a25c245d,1941,1945,C,丙级,hanjian,李本一，投日后任伪宿县警备队长，在相山一带设卡盘查，抓捕抗日交通员，多次参与‘清剿’行动。
方振武（投敌后改名方振东）,f33ec47e-3182-4742-829d-05fa09c4239e,1941,1945,B,乙级,hanjian,原地方武装头目，投靠日军后任伪警察局长，在寿县、淮南交界处设卡盘查，抓捕抗日地下工作者，勒索百姓。
李品仙（投敌嫌疑，但未正式附逆，故不列入）,2661fac2-ee2d-4b13-80fc-e82b0339b4b7,,,D,丁级,hanjian,无
定远县维持会会长（佚名）,134952d6-e586-4def-b704-19e3735d52d7,1938,1940,C,丙级,hanjian,定远沦陷后，当地士绅或地痞出面组织维持会，为日军筹粮、派夫、维持治安，具体姓名史料记载不全，但定远县维持会确实存在并配合日军统治。
滁县维持会会长（佚名）,d1404bfb-fa18-4939-b702-02fce92d279d,1938,1940,C,丙级,hanjian,滁县沦陷后成立维持会，负责为日军征集物资、维持地方秩序，后并入汪伪政权体系，具体负责人姓名史料记载有限。
伪滁县县长（佚名）,8cc0e556-e63a-4d98-aa38-97a21b9b5304,1940,1945,C,丙级,hanjian,汪伪政权在滁县设立伪县政府，伪县长配合日军征粮、清乡，镇压抗日力量，具体姓名在地方史料中有零星记载但难以确证。
伪定远县县长（佚名）,accad54f-86a3-4424-941c-c80d1f7c60d2,1940,1945,C,丙级,hanjian,汪伪政权在定远设立伪县政府，伪县长执行日军与伪省府政令，征粮派款，配合扫荡，具体姓名史料记载不完整。
王仲廉（伪职者，非同名国军将领）,de70f3d6-7abe-469d-96de-2adf4f111203,1939,1945,B,乙级,hanjian,滁县本地人，抗战期间投靠日军，任伪滁县警察局局长，负责搜捕抗日人员、控制户籍与物资流通，配合日军对滁县周边乡村的扫荡。
赵某（名不详）,b2722cf3-af9e-4175-a933-505dad662873,1943,1945,C,丙级,hanjian,主持芜湖地区“清乡”行动，配合日军烧毁村庄，屠杀百姓。
汪伪政权在芜湖的维持会成员（具体姓名不详）,ecd43e6a-e283-4d85-a524-e4646fd02d98,1937,1938,C,丙级,hanjian,日军占领芜湖后，组织维持会协助日军维持秩序、征粮派款，为日军服务。
倪道烺（注：安徽省政府汉奸，但非南陵本地，因安徽范围列此）,46f13bd2-f3c2-4a83-b5b0-45f7ca70d28c,1940,1943,A,甲级,hanjian,作为汪伪政权安徽省最高行政长官，推行伪化统治，协助日军清乡、掠夺资源，对包括芜湖、南陵在内的安徽地区实施汉奸统治。
林柏生（注：汪伪中央宣传部长，曾到芜湖活动，非本地）,de132530-7103-405d-8883-28ef3ded25d3,1940,1945,A,甲级,hanjian,多次到芜湖等地进行伪化宣传，鼓吹“和平建国”，为日军侵略张目。
芜湖县伪县长（具体姓名不详，据档案记载有数任）,f9fa5bc5-2c95-4234-ad21-dde5bee0aab0,1938,1945,C,丙级,hanjian,在日军占领下主持伪县政，征收捐税、强拉壮丁，配合日军“扫荡”南陵等周边地区。
南陵县伪维持会会长（姓名失考）,5306f463-897a-4f13-9628-50fface4f856,1938,1940,C,丙级,hanjian,南陵被日军占领后，组织维持会，为日军提供粮食、情报，协助镇压抗日活动。
南陵县伪区长（多名，具体姓名不详）,4efd1ae5-2faa-4fac-8f1a-c446b20d9f35,1940,1945,C,丙级,hanjian,在汪伪政权下管理基层，推行保甲制度，抓捕抗日军民，征收苛捐杂税。
张亚非（据地方文史资料记载）,940dfa7b-f44f-4d95-84b3-1abe40c3fbe3,1942,1945,C,丙级,hanjian,率伪保安队配合日军“清乡”，在南陵、芜湖交界地区袭击新四军游击队，杀害抗日群众。
芜湖绥靖军军官（多名，如伪军团长李某某等，姓名不全）,5806db32-822c-4048-9259-36c62ab351ce,1941,1945,D,丁级,hanjian,驻防芜湖及南陵部分地区，参与日军“扫荡”，抢劫民财，强征民夫。
汪伪芜湖县知事（姓名不详）,bad0343a-be91-43f4-9c3e-818560753b26,1938,1945,C,丙级,hanjian,在日军占领芜湖期间，担任伪县知事，协助日伪推行殖民统治，征收捐税，镇压抗日活动。
张某某（具体姓名待考）,d5340e15-614d-475e-943a-b6bdda007ea4,1937,1938,C,丙级,hanjian,日军占领芜湖初期，组织维持会，为日军提供粮食、劳役，协助建立伪政权。
